job_id,search_role,skill
T2VGRTBMT2U1UWpleFFvcEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTakI2WmsxQ0xXRTNjRWg1Vm1ka2VtUnpNWEEwTVVnMFNXTk9ObWx0U1VJMWVVMVRjVEoyYkV0VE9HczBhVFZVYTJ4ZmNIVTNObGR0UkcxdlRsUmpPVVJZY0dSS1JsWlNjM0k0ZURsdGEwc3hhRjlCVGt0cE9XdHhWMGxWYW5kMFprcFJTVXBuVGxsclRXZFpUMVJ5TjNCS1IyYzBSRkJPYURrelRuZ3pNa1V3U2pSelVHRVNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daUlZrZ3dWblZPTkhBd09DMURkVUUxUTA5TVRHNTBMVTEyVkhaUg,Data Engineer,Oracle
YmRIdmhWd3o3cHpEamRBZUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTa3hmUmpnNU9HWkhVRkU0ZG1kRFRHTm1jV1YxVEdSc1RWbzBVVEZTUkhJd05FcE9TRlZxTlhaR01EWnZlVE4wUldOblUzWkhkbnBXZERsU1lrTmlVa2xEWVROaFZEWmlWMkZxT0ZkcGIyOVhVVXhSV1d0MFZYTkpUblZsTFVndGJtbGhhRXBKTldGNFUxSTBjaTFhWjFKa2RFNVdXbmR4TlZOMWNqZ3dVMk41Wm5wNVozZ1NGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFptUXRVWGhtY1ZCc01IbE9SWFpFUWxoTWFFbzNkWGwxUkRGMw,Data Engineer,Machine Learning
dEdSYU5MS3VEYVlHZ29OU0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBURkY0WkVsdGNWRXhhRWQwU0doRE1EbGxaSEUyYlZRMFRqTkxORzl2WVZWVU5WaGFOMWhJVERSSU9FcFJia0ZUYjNkMlNsSlNPVTh0VkV0YVRtWm9lbGhNTldabFVtTlZjR2M1ZFRWV1VVWnljMFZ0TUVVeGFWWkpZMHMwTXpSM1RHOVdZMUUxVDNGeFgyaGZUMVpOTVdSS1kybHRPR0ZZWW14eGRXRmhOMVEyU2pZMWFYUVNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daU1UwVnRiSEExYWtGeGFWVlZhRWhJY2paUWNqWlRlVzFITXpWUg,Data Engineer,SQL
YVNFSGJMdm9NMEI4T1hfWUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMEZCZUVoNVFuTmxOVmRqVm5oU2RFRnpYMHhLYkd0clNsbFJTRUpTVEhReFRFdDJNbGM1V0ZCamNsQjNiRVUyVlhWWFkzTktjbFZ5V1RoaVQyWkhSRzVKZWxOUExUZHVUbXRwUW5aTFJUSk1abVJwU0hOR2NtaGZaMDlhU2kxU1JIUlJYMlpTT1doMFdGUlNaVkZQVUVwRVYyOXFYM1l5TTBWTVRrWjVUa3RSTm0xTk5VOFNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFpXeFVSV3BuYVhKT1dIRlNTRjl3VnpWamRWSm1YMTlzY2s5Qg,Data Engineer,Python
YVNFSGJMdm9NMEI4T1hfWUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMEZCZUVoNVFuTmxOVmRqVm5oU2RFRnpYMHhLYkd0clNsbFJTRUpTVEhReFRFdDJNbGM1V0ZCamNsQjNiRVUyVlhWWFkzTktjbFZ5V1RoaVQyWkhSRzVKZWxOUExUZHVUbXRwUW5aTFJUSk1abVJwU0hOR2NtaGZaMDlhU2kxU1JIUlJYMlpTT1doMFdGUlNaVkZQVUVwRVYyOXFYM1l5TTBWTVRrWjVUa3RSTm0xTk5VOFNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFpXeFVSV3BuYVhKT1dIRlNTRjl3VnpWamRWSm1YMTlzY2s5Qg,Data Engineer,SQL
YVNFSGJMdm9NMEI4T1hfWUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMEZCZUVoNVFuTmxOVmRqVm5oU2RFRnpYMHhLYkd0clNsbFJTRUpTVEhReFRFdDJNbGM1V0ZCamNsQjNiRVUyVlhWWFkzTktjbFZ5V1RoaVQyWkhSRzVKZWxOUExUZHVUbXRwUW5aTFJUSk1abVJwU0hOR2NtaGZaMDlhU2kxU1JIUlJYMlpTT1doMFdGUlNaVkZQVUVwRVYyOXFYM1l5TTBWTVRrWjVUa3RSTm0xTk5VOFNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFpXeFVSV3BuYVhKT1dIRlNTRjl3VnpWamRWSm1YMTlzY2s5Qg,Data Engineer,Power BI
YVNFSGJMdm9NMEI4T1hfWUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMEZCZUVoNVFuTmxOVmRqVm5oU2RFRnpYMHhLYkd0clNsbFJTRUpTVEhReFRFdDJNbGM1V0ZCamNsQjNiRVUyVlhWWFkzTktjbFZ5V1RoaVQyWkhSRzVKZWxOUExUZHVUbXRwUW5aTFJUSk1abVJwU0hOR2NtaGZaMDlhU2kxU1JIUlJYMlpTT1doMFdGUlNaVkZQVUVwRVYyOXFYM1l5TTBWTVRrWjVUa3RSTm0xTk5VOFNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFpXeFVSV3BuYVhKT1dIRlNTRjl3VnpWamRWSm1YMTlzY2s5Qg,Data Engineer,Azure
YVNFSGJMdm9NMEI4T1hfWUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMEZCZUVoNVFuTmxOVmRqVm5oU2RFRnpYMHhLYkd0clNsbFJTRUpTVEhReFRFdDJNbGM1V0ZCamNsQjNiRVUyVlhWWFkzTktjbFZ5V1RoaVQyWkhSRzVKZWxOUExUZHVUbXRwUW5aTFJUSk1abVJwU0hOR2NtaGZaMDlhU2kxU1JIUlJYMlpTT1doMFdGUlNaVkZQVUVwRVYyOXFYM1l5TTBWTVRrWjVUa3RSTm0xTk5VOFNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFpXeFVSV3BuYVhKT1dIRlNTRjl3VnpWamRWSm1YMTlzY2s5Qg,Data Engineer,Spark
YVNFSGJMdm9NMEI4T1hfWUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMEZCZUVoNVFuTmxOVmRqVm5oU2RFRnpYMHhLYkd0clNsbFJTRUpTVEhReFRFdDJNbGM1V0ZCamNsQjNiRVUyVlhWWFkzTktjbFZ5V1RoaVQyWkhSRzVKZWxOUExUZHVUbXRwUW5aTFJUSk1abVJwU0hOR2NtaGZaMDlhU2kxU1JIUlJYMlpTT1doMFdGUlNaVkZQVUVwRVYyOXFYM1l5TTBWTVRrWjVUa3RSTm0xTk5VOFNGM2MxVDA1aGRrTkxRbkJVUjNBNE5GQnZVRU4xYjFGVkdpSkJSSE55T1daVFpXeFVSV3BuYVhKT1dIRlNTRjl3VnpWamRWSm1YMTlzY2s5Qg,Data Engineer,Git
cmRCT3JPT3RhTVJhc0Q2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbEJuWDNKSlRqQnFjVk54WjA4d1lXNVlWMjg1TVU5RGEyd3hPRk0yWldOMU56VjVjbEoxZVVoTE16ZHZRVE4zU1dsTVgxbElVMFl4VkVKbGFtNUVXRzlUZEc0eFlsWjRhMk52U2paR1pscHRaRlI2VDNNMFJGSlFjazVSZFhkdmJteEtXVzloTFhsc00wWkliV0pPUW5oRVoyczNaMHRJUVVsb1drMHRPR2xWYzJGVVNUa1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU05UWlRiVEJuZUVSeFlqZGpWVkpZUWtoWmRtSXRiblZtTUVObg,Data Engineer,Python
cmRCT3JPT3RhTVJhc0Q2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbEJuWDNKSlRqQnFjVk54WjA4d1lXNVlWMjg1TVU5RGEyd3hPRk0yWldOMU56VjVjbEoxZVVoTE16ZHZRVE4zU1dsTVgxbElVMFl4VkVKbGFtNUVXRzlUZEc0eFlsWjRhMk52U2paR1pscHRaRlI2VDNNMFJGSlFjazVSZFhkdmJteEtXVzloTFhsc00wWkliV0pPUW5oRVoyczNaMHRJUVVsb1drMHRPR2xWYzJGVVNUa1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU05UWlRiVEJuZUVSeFlqZGpWVkpZUWtoWmRtSXRiblZtTUVObg,Data Engineer,SQL
cmRCT3JPT3RhTVJhc0Q2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbEJuWDNKSlRqQnFjVk54WjA4d1lXNVlWMjg1TVU5RGEyd3hPRk0yWldOMU56VjVjbEoxZVVoTE16ZHZRVE4zU1dsTVgxbElVMFl4VkVKbGFtNUVXRzlUZEc0eFlsWjRhMk52U2paR1pscHRaRlI2VDNNMFJGSlFjazVSZFhkdmJteEtXVzloTFhsc00wWkliV0pPUW5oRVoyczNaMHRJUVVsb1drMHRPR2xWYzJGVVNUa1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU05UWlRiVEJuZUVSeFlqZGpWVkpZUWtoWmRtSXRiblZtTUVObg,Data Engineer,AWS
cmRCT3JPT3RhTVJhc0Q2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbEJuWDNKSlRqQnFjVk54WjA4d1lXNVlWMjg1TVU5RGEyd3hPRk0yWldOMU56VjVjbEoxZVVoTE16ZHZRVE4zU1dsTVgxbElVMFl4VkVKbGFtNUVXRzlUZEc0eFlsWjRhMk52U2paR1pscHRaRlI2VDNNMFJGSlFjazVSZFhkdmJteEtXVzloTFhsc00wWkliV0pPUW5oRVoyczNaMHRJUVVsb1drMHRPR2xWYzJGVVNUa1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU05UWlRiVEJuZUVSeFlqZGpWVkpZUWtoWmRtSXRiblZtTUVObg,Data Engineer,Azure
cmRCT3JPT3RhTVJhc0Q2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbEJuWDNKSlRqQnFjVk54WjA4d1lXNVlWMjg1TVU5RGEyd3hPRk0yWldOMU56VjVjbEoxZVVoTE16ZHZRVE4zU1dsTVgxbElVMFl4VkVKbGFtNUVXRzlUZEc0eFlsWjRhMk52U2paR1pscHRaRlI2VDNNMFJGSlFjazVSZFhkdmJteEtXVzloTFhsc00wWkliV0pPUW5oRVoyczNaMHRJUVVsb1drMHRPR2xWYzJGVVNUa1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU05UWlRiVEJuZUVSeFlqZGpWVkpZUWtoWmRtSXRiblZtTUVObg,Data Engineer,GCP
QTRWYnJYcnVrNW1YeThReUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVzgwTjBGalQwOU9WekJIWjJocFdFRk5NbmxvTWtWWlYweGtaR1UwWVdGVGNGcEdVVTQzUm1wMk5YRkNVMUJyU0V0R2F6Z3hhR0ZKYkdnM01VODJWREpxT0Vsc05HVXdRMk5MZGpaU2FVRnVhSEpUWW1wWk1VVkdSSGhDVTJ0b2RWTnBaalJ1VG10VE16a3dPR00yVlhvNFMzRkhibGREVkRrNVZVVTJla1I1UkdzM1VsTVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daUldsVTFTbU5WWVU4MFpVWXhkblpNT0cxaFdYbzFkbE4zY0RKbg,Data Engineer,Python
QTRWYnJYcnVrNW1YeThReUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVzgwTjBGalQwOU9WekJIWjJocFdFRk5NbmxvTWtWWlYweGtaR1UwWVdGVGNGcEdVVTQzUm1wMk5YRkNVMUJyU0V0R2F6Z3hhR0ZKYkdnM01VODJWREpxT0Vsc05HVXdRMk5MZGpaU2FVRnVhSEpUWW1wWk1VVkdSSGhDVTJ0b2RWTnBaalJ1VG10VE16a3dPR00yVlhvNFMzRkhibGREVkRrNVZVVTJla1I1UkdzM1VsTVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daUldsVTFTbU5WWVU4MFpVWXhkblpNT0cxaFdYbzFkbE4zY0RKbg,Data Engineer,SQL
QTRWYnJYcnVrNW1YeThReUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVzgwTjBGalQwOU9WekJIWjJocFdFRk5NbmxvTWtWWlYweGtaR1UwWVdGVGNGcEdVVTQzUm1wMk5YRkNVMUJyU0V0R2F6Z3hhR0ZKYkdnM01VODJWREpxT0Vsc05HVXdRMk5MZGpaU2FVRnVhSEpUWW1wWk1VVkdSSGhDVTJ0b2RWTnBaalJ1VG10VE16a3dPR00yVlhvNFMzRkhibGREVkRrNVZVVTJla1I1UkdzM1VsTVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daUldsVTFTbU5WWVU4MFpVWXhkblpNT0cxaFdYbzFkbE4zY0RKbg,Data Engineer,Snowflake
QTRWYnJYcnVrNW1YeThReUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVzgwTjBGalQwOU9WekJIWjJocFdFRk5NbmxvTWtWWlYweGtaR1UwWVdGVGNGcEdVVTQzUm1wMk5YRkNVMUJyU0V0R2F6Z3hhR0ZKYkdnM01VODJWREpxT0Vsc05HVXdRMk5MZGpaU2FVRnVhSEpUWW1wWk1VVkdSSGhDVTJ0b2RWTnBaalJ1VG10VE16a3dPR00yVlhvNFMzRkhibGREVkRrNVZVVTJla1I1UkdzM1VsTVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daUldsVTFTbU5WWVU4MFpVWXhkblpNT0cxaFdYbzFkbE4zY0RKbg,Data Engineer,Airflow
QTRWYnJYcnVrNW1YeThReUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVzgwTjBGalQwOU9WekJIWjJocFdFRk5NbmxvTWtWWlYweGtaR1UwWVdGVGNGcEdVVTQzUm1wMk5YRkNVMUJyU0V0R2F6Z3hhR0ZKYkdnM01VODJWREpxT0Vsc05HVXdRMk5MZGpaU2FVRnVhSEpUWW1wWk1VVkdSSGhDVTJ0b2RWTnBaalJ1VG10VE16a3dPR00yVlhvNFMzRkhibGREVkRrNVZVVTJla1I1UkdzM1VsTVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daUldsVTFTbU5WWVU4MFpVWXhkblpNT0cxaFdYbzFkbE4zY0RKbg,Data Engineer,dbt
QTRWYnJYcnVrNW1YeThReUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVzgwTjBGalQwOU9WekJIWjJocFdFRk5NbmxvTWtWWlYweGtaR1UwWVdGVGNGcEdVVTQzUm1wMk5YRkNVMUJyU0V0R2F6Z3hhR0ZKYkdnM01VODJWREpxT0Vsc05HVXdRMk5MZGpaU2FVRnVhSEpUWW1wWk1VVkdSSGhDVTJ0b2RWTnBaalJ1VG10VE16a3dPR00yVlhvNFMzRkhibGREVkRrNVZVVTJla1I1UkdzM1VsTVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daUldsVTFTbU5WWVU4MFpVWXhkblpNT0cxaFdYbzFkbE4zY0RKbg,Data Engineer,Git
Sy1vVF9vYzg3RFplUHozakFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbkZJZG1JdFkzRXdjVzFDYm5WSFdrTjFkbUZmZVdGbVVrcG1ZbVpTTUV4TWJtMWxjRFJHTlZKRlFWRmZTR1EwWlc1ZlkwOUhha1UzWWsxcWR6QjVSbTlqTkVWdmVHZHJWMHhyVWtWRkxXSldRbVp2T1RsRWIyeDZSa2xaUXpKell6QTFZV3hxT0VoUlF6WklPRkZQTVRCUWVHbHlZV2xUYjJsVFpFSkVWRkpGUTFaUmMxZ1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGMwNHlSbHBNU2tzNGJGOUJPRnBZU1ZaM2JVNWlibXRhWTA5Ug,Data Engineer,Python
Sy1vVF9vYzg3RFplUHozakFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbkZJZG1JdFkzRXdjVzFDYm5WSFdrTjFkbUZmZVdGbVVrcG1ZbVpTTUV4TWJtMWxjRFJHTlZKRlFWRmZTR1EwWlc1ZlkwOUhha1UzWWsxcWR6QjVSbTlqTkVWdmVHZHJWMHhyVWtWRkxXSldRbVp2T1RsRWIyeDZSa2xaUXpKell6QTFZV3hxT0VoUlF6WklPRkZQTVRCUWVHbHlZV2xUYjJsVFpFSkVWRkpGUTFaUmMxZ1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGMwNHlSbHBNU2tzNGJGOUJPRnBZU1ZaM2JVNWlibXRhWTA5Ug,Data Engineer,SQL
Sy1vVF9vYzg3RFplUHozakFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbkZJZG1JdFkzRXdjVzFDYm5WSFdrTjFkbUZmZVdGbVVrcG1ZbVpTTUV4TWJtMWxjRFJHTlZKRlFWRmZTR1EwWlc1ZlkwOUhha1UzWWsxcWR6QjVSbTlqTkVWdmVHZHJWMHhyVWtWRkxXSldRbVp2T1RsRWIyeDZSa2xaUXpKell6QTFZV3hxT0VoUlF6WklPRkZQTVRCUWVHbHlZV2xUYjJsVFpFSkVWRkpGUTFaUmMxZ1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGMwNHlSbHBNU2tzNGJGOUJPRnBZU1ZaM2JVNWlibXRhWTA5Ug,Data Engineer,Machine Learning
MDhjRU9GSnBIT0lNcFM1dkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV3hvT1hCRGVFMVZhekEyZWxFME1scDFTemxpTnpVeU9XSnhiMloxUWtvMWVsTnlSblZGVG1aWlFYb3hTMVptVG1vMlduWkdiVUV5YUdrMWRYUlBNSEZ0VkdsNGN6ZEJZbVZ6VFZkSE4zbGZaMmhFTVVodVltTnBORTQxVlU0dFZGVnZVV2xmTjJOcmIwWTJlVkYxVlV0blZ6SXdYek5xZEZGS1pXSmFkbGN6ZVRod2FYWVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU01USnlWRTlLWkdGNWRWWm9XbmM0TkhOUGRWVnFabGxRZUU5Ug,Data Engineer,Power BI
MDhjRU9GSnBIT0lNcFM1dkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV3hvT1hCRGVFMVZhekEyZWxFME1scDFTemxpTnpVeU9XSnhiMloxUWtvMWVsTnlSblZGVG1aWlFYb3hTMVptVG1vMlduWkdiVUV5YUdrMWRYUlBNSEZ0VkdsNGN6ZEJZbVZ6VFZkSE4zbGZaMmhFTVVodVltTnBORTQxVlU0dFZGVnZVV2xmTjJOcmIwWTJlVkYxVlV0blZ6SXdYek5xZEZGS1pXSmFkbGN6ZVRod2FYWVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU01USnlWRTlLWkdGNWRWWm9XbmM0TkhOUGRWVnFabGxRZUU5Ug,Data Engineer,Databricks
cTRKb0xMT25XUlNXdEJDS0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTaTFaUkhKV1VrYzRaVnB6YjJaalFtMWlPRVpJYlRGVVgzZFZabGhOWm1SZmVHY3hiVEZYYUZreUxVZEVSMHRLTUVneFRFcHVSMWxtY1hCSFkxZFNZMEo0U1ZBMmFVRjRNVGd3VmxSYVN6SjNla1JaYUUxVk1XZFJOaTB5V1ZSbVZFRm5kMEpSTFhwclNtOVdZbTlKTWpCRFl6QXlXVGhGWW5OMlVXaHZla3AwTUZWWGNGRVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU1pucENTM1ExWWpocWNYTm1SR1ZMVUVaeFpubExablJyTmxoQg,Data Engineer,Azure
cTRKb0xMT25XUlNXdEJDS0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTaTFaUkhKV1VrYzRaVnB6YjJaalFtMWlPRVpJYlRGVVgzZFZabGhOWm1SZmVHY3hiVEZYYUZreUxVZEVSMHRLTUVneFRFcHVSMWxtY1hCSFkxZFNZMEo0U1ZBMmFVRjRNVGd3VmxSYVN6SjNla1JaYUUxVk1XZFJOaTB5V1ZSbVZFRm5kMEpSTFhwclNtOVdZbTlKTWpCRFl6QXlXVGhGWW5OMlVXaHZla3AwTUZWWGNGRVNGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU1pucENTM1ExWWpocWNYTm1SR1ZMVUVaeFpubExablJyTmxoQg,Data Engineer,Databricks
NTFldTI4Ym5BUkxvT3ZsX0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFWTUcwemJGUkZSa0YyWWtaWlYxSndVRlkwZFdFMGNsQmlWR1ZpTVZkc2JXZzRWV1J6VVcxM2F6QlBWbmxITWw4d1gydFZTM1JOUnkxTVpIUm9VVnBHWlc1VVEwazRWa1JFYW14VE5sUXhNa05XYXpSUWJuRlZXazk2VFMxdVFteFBSRmw2VUVOdFNHbG9PWGQyZW5nd00zUldZM0ZOUTE4MVJWUnlRWEppZUhFMmJtb1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGNGQllZbVJTUjNscVJXMWxMWEEzUlVsd1lrdGtOa3QxTVc5Qg,Data Engineer,Python
NTFldTI4Ym5BUkxvT3ZsX0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFWTUcwemJGUkZSa0YyWWtaWlYxSndVRlkwZFdFMGNsQmlWR1ZpTVZkc2JXZzRWV1J6VVcxM2F6QlBWbmxITWw4d1gydFZTM1JOUnkxTVpIUm9VVnBHWlc1VVEwazRWa1JFYW14VE5sUXhNa05XYXpSUWJuRlZXazk2VFMxdVFteFBSRmw2VUVOdFNHbG9PWGQyZW5nd00zUldZM0ZOUTE4MVJWUnlRWEppZUhFMmJtb1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGNGQllZbVJTUjNscVJXMWxMWEEzUlVsd1lrdGtOa3QxTVc5Qg,Data Engineer,SQL
NTFldTI4Ym5BUkxvT3ZsX0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFWTUcwemJGUkZSa0YyWWtaWlYxSndVRlkwZFdFMGNsQmlWR1ZpTVZkc2JXZzRWV1J6VVcxM2F6QlBWbmxITWw4d1gydFZTM1JOUnkxTVpIUm9VVnBHWlc1VVEwazRWa1JFYW14VE5sUXhNa05XYXpSUWJuRlZXazk2VFMxdVFteFBSRmw2VUVOdFNHbG9PWGQyZW5nd00zUldZM0ZOUTE4MVJWUnlRWEppZUhFMmJtb1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGNGQllZbVJTUjNscVJXMWxMWEEzUlVsd1lrdGtOa3QxTVc5Qg,Data Engineer,Azure
NTFldTI4Ym5BUkxvT3ZsX0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFWTUcwemJGUkZSa0YyWWtaWlYxSndVRlkwZFdFMGNsQmlWR1ZpTVZkc2JXZzRWV1J6VVcxM2F6QlBWbmxITWw4d1gydFZTM1JOUnkxTVpIUm9VVnBHWlc1VVEwazRWa1JFYW14VE5sUXhNa05XYXpSUWJuRlZXazk2VFMxdVFteFBSRmw2VUVOdFNHbG9PWGQyZW5nd00zUldZM0ZOUTE4MVJWUnlRWEppZUhFMmJtb1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGNGQllZbVJTUjNscVJXMWxMWEEzUlVsd1lrdGtOa3QxTVc5Qg,Data Engineer,Git
NTFldTI4Ym5BUkxvT3ZsX0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFWTUcwemJGUkZSa0YyWWtaWlYxSndVRlkwZFdFMGNsQmlWR1ZpTVZkc2JXZzRWV1J6VVcxM2F6QlBWbmxITWw4d1gydFZTM1JOUnkxTVpIUm9VVnBHWlc1VVEwazRWa1JFYW14VE5sUXhNa05XYXpSUWJuRlZXazk2VFMxdVFteFBSRmw2VUVOdFNHbG9PWGQyZW5nd00zUldZM0ZOUTE4MVJWUnlRWEppZUhFMmJtb1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daVGNGQllZbVJTUjNscVJXMWxMWEEzUlVsd1lrdGtOa3QxTVc5Qg,Data Engineer,Machine Learning
UzcwbjlxV3lpTlF2R2s3a0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMWxIT1hsWGRGZDNWMlZVZEdsWlNYYzRjM0pZVkVkRFJGVnhXRzVaVURneldFWXhRekF5WjJaSllqRklYMWxCYW0xbllXZ3dTWHBZYzJadFIxbFBiMmsxVTB4Uk1XWTROWEJCTFZFMFJsZG1UMDFPUjI1UVdYcERORjlSYkRCWE0ydHZaWHBEU25RM01YWTBNWGw0ZEc1SFFVeFRTSE5IVXpGa2VuVkdPSGt0T0dad2REZ1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU1RVMHRPVGcyVkdOa1ZsRlRUM2x3TURCalluWTFjSHBqVjFWUg,Data Engineer,Power BI
UzcwbjlxV3lpTlF2R2s3a0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMWxIT1hsWGRGZDNWMlZVZEdsWlNYYzRjM0pZVkVkRFJGVnhXRzVaVURneldFWXhRekF5WjJaSllqRklYMWxCYW0xbllXZ3dTWHBZYzJadFIxbFBiMmsxVTB4Uk1XWTROWEJCTFZFMFJsZG1UMDFPUjI1UVdYcERORjlSYkRCWE0ydHZaWHBEU25RM01YWTBNWGw0ZEc1SFFVeFRTSE5IVXpGa2VuVkdPSGt0T0dad2REZ1NGM2hLVDA1aGRVOUNTRGRsVEhBNE5GQnNYMkpKTkZGRkdpSkJSSE55T1daU1RVMHRPVGcyVkdOa1ZsRlRUM2x3TURCalluWTFjSHBqVjFWUg,Data Engineer,Azure
